PlotCode,Year,Management,Anon_ID,Physiog
HIPL1,2001,NotBurned,CretiZ,Forb
HIPL1,2001,NotBurned,ANiQpz,Forb
HIPL1,2001,NotBurned,DCLAHY,Forb
HIPL1,2001,NotBurned,YSZXnZ,Forb
HIPL1,2001,NotBurned,eMnKnj,Forb
HIPL1,2001,NotBurned,CCYKBr,Forb
HIPL1,2001,NotBurned,CEyihn,Forb
HIPL1,2001,NotBurned,YSmeJt,Forb
HIPL1,2001,NotBurned,NhJuqc,Forb
HIPL1,2001,NotBurned,LTavLC,Forb
HIPL1,2001,NotBurned,uTkbKs,Forb
HIPL1,2001,NotBurned,twflQS,Sedge
HIPL1,2001,NotBurned,KpvKxh,Forb
HIPL1,2001,NotBurned,vSGAde,Forb
HIPL1,2001,NotBurned,hYPSJi,Forb
HIPL1,2001,NotBurned,vCBuoK,Forb
HIPL1,2001,NotBurned,CNMnqz,Forb
HIPL1,2001,NotBurned,bFVSnr,Forb
HIPL1,2006,NotBurned,pcARmQ,Forb
HIPL1,2006,NotBurned,AiRoBj,Sedge
HIPL1,2006,NotBurned,CCYKBr,Forb
HIPL1,2006,NotBurned,LmRjVr,Forb
HIPL1,2006,NotBurned,CEyihn,Forb
HIPL1,2006,NotBurned,dvlehd,Forb
HIPL1,2006,NotBurned,IkwfTk,Sedge
HIPL1,2006,NotBurned,uTkbKs,Forb
HIPL1,2006,NotBurned,EEhjAo,Forb
HIPL1,2006,NotBurned,KOUPBZ,Sedge
HIPL1,2006,NotBurned,WhTYky,Herbaceous Vine
HIPL1,2006,NotBurned,LTavLC,Forb
HIPL1,2006,NotBurned,UoEbYp,Sedge
HIPL1,2006,NotBurned,KpvKxh,Forb
HIPL1,2006,NotBurned,NhJuqc,Forb
HIPL1,2006,NotBurned,ANiQpz,Forb
HIPL1,2006,NotBurned,twflQS,Sedge
HIPL1,2006,NotBurned,CNMnqz,Forb
HIPL1,2006,NotBurned,vSGAde,Forb
HIPL1,2006,NotBurned,hYPSJi,Forb
HIPL1,2006,NotBurned,vCBuoK,Forb
HIPL1,2006,NotBurned,bFVSnr,Forb
HIPL1,2011,NotBurned,PIvhAf,Forb
HIPL1,2011,NotBurned,IkwfTk,Sedge
HIPL1,2011,NotBurned,YSZXnZ,Forb
HIPL1,2011,NotBurned,VgwiTp,Forb
HIPL1,2011,NotBurned,dvlehd,Forb
HIPL1,2011,NotBurned,UoEbYp,Sedge
HIPL1,2011,NotBurned,KpvKxh,Forb
HIPL1,2011,NotBurned,CEyihn,Forb
HIPL1,2011,NotBurned,AiRoBj,Sedge
HIPL1,2011,NotBurned,FDijus,Forb
HIPL1,2011,NotBurned,ANiQpz,Forb
HIPL1,2011,NotBurned,uTkbKs,Forb
HIPL1,2011,NotBurned,tRuSAL,Forb
HIPL1,2011,NotBurned,NhJuqc,Forb
HIPL1,2011,NotBurned,CCYKBr,Forb
HIPL1,2011,NotBurned,HLWigP,Sedge
HIPL1,2011,NotBurned,eMnKnj,Forb
HIPL1,2011,NotBurned,CNMnqz,Forb
HIPL1,2011,NotBurned,vSGAde,Forb
HIPL1,2011,NotBurned,twflQS,Sedge
HIPL1,2011,NotBurned,hYPSJi,Forb
HIPL1,2011,NotBurned,vCBuoK,Forb
HIPL1,2011,NotBurned,bFVSnr,Forb
HIPL1,2016,NotBurned,kAmhUA,Sedge
HIPL1,2016,NotBurned,CEyihn,Forb
HIPL1,2016,NotBurned,KOUPBZ,Sedge
HIPL1,2016,NotBurned,FDijus,Forb
HIPL1,2016,NotBurned,CCYKBr,Forb
HIPL1,2016,NotBurned,PoneLm,Grass
HIPL1,2016,NotBurned,WgfmiW,Forb
HIPL1,2016,NotBurned,dgKkMM,Forb
HIPL1,2016,NotBurned,WhTYky,Herbaceous Vine
HIPL1,2016,NotBurned,eMnKnj,Forb
HIPL1,2016,NotBurned,ANiQpz,Forb
HIPL1,2016,NotBurned,KpvKxh,Forb
HIPL1,2016,NotBurned,VgwiTp,Forb
HIPL1,2016,NotBurned,IkwfTk,Sedge
HIPL1,2016,NotBurned,twflQS,Sedge
HIPL1,2016,NotBurned,CNMnqz,Forb
HIPL1,2016,NotBurned,vSGAde,Forb
HIPL1,2016,NotBurned,bFVSnr,Forb
HIPL1,2016,NotBurned,hYPSJi,Forb
HIPL1,2016,NotBurned,vCBuoK,Forb
HIPL2,1991,NotBurned,EEhjAo,Forb
HIPL2,1991,NotBurned,RtxzBP,Forb
HIPL2,1991,NotBurned,iyIAFo,Forb
HIPL2,1991,NotBurned,LmRjVr,Forb
HIPL2,1991,NotBurned,BddIXD,Forb
HIPL2,1991,NotBurned,CretiZ,Forb
HIPL2,1991,NotBurned,twflQS,Sedge
HIPL2,1991,NotBurned,eMnKnj,Forb
HIPL2,1991,NotBurned,tsSSqw,Sedge
HIPL2,1991,NotBurned,CCYKBr,Forb
HIPL2,1991,NotBurned,VgwiTp,Forb
HIPL2,1991,NotBurned,GVokUF,Forb
HIPL2,1991,NotBurned,vmqBeY,Forb
HIPL2,1991,NotBurned,WhTYky,Herbaceous Vine
HIPL2,1991,NotBurned,nFKXEO,Forb
HIPL2,1991,NotBurned,eOvBox,Forb
HIPL2,1991,NotBurned,LTavLC,Forb
HIPL2,1991,NotBurned,UoEbYp,Sedge
HIPL2,1991,NotBurned,KpvKxh,Forb
HIPL2,1991,NotBurned,FNXufi,Forb
HIPL2,1991,NotBurned,vCBuoK,Forb
HIPL2,1991,NotBurned,CNMnqz,Forb
HIPL2,1991,NotBurned,WfgvSM,Forb
HIPL2,1991,NotBurned,vSGAde,Forb
HIPL2,1991,NotBurned,nmOnks,Forb
HIPL2,1991,NotBurned,TdpIKK,Forb
HIPL2,1991,NotBurned,hYPSJi,Forb
HIPL2,1991,NotBurned,hRceps,Forb
HIPL2,1991,NotBurned,bFVSnr,Forb
HIPL2,1991,NotBurned,sWfNhY,Forb
HIPL2,1995,NotBurned,CEyihn,Forb
HIPL2,1995,NotBurned,LTavLC,Forb
HIPL2,1995,NotBurned,WfgvSM,Forb
HIPL2,1995,NotBurned,rClBAU,Forb
HIPL2,1995,NotBurned,IkwfTk,Sedge
HIPL2,1995,NotBurned,vmqBeY,Forb
HIPL2,1995,NotBurned,fyfbZM,Forb
HIPL2,1995,NotBurned,nFKXEO,Forb
HIPL2,1995,NotBurned,uTkbKs,Forb
HIPL2,1995,NotBurned,ECUiiX,Forb
HIPL2,1995,NotBurned,UoEbYp,Sedge
HIPL2,1995,NotBurned,FDijus,Forb
HIPL2,1995,NotBurned,sWfNhY,Forb
HIPL2,1995,NotBurned,eMnKnj,Forb
HIPL2,1995,NotBurned,tsSSqw,Sedge
HIPL2,1995,NotBurned,VgwiTp,Forb
HIPL2,1995,NotBurned,WhTYky,Herbaceous Vine
HIPL2,1995,NotBurned,NhJuqc,Forb
HIPL2,1995,NotBurned,CretiZ,Forb
HIPL2,1995,NotBurned,FNXufi,Forb
HIPL2,1995,NotBurned,eOvBox,Forb
HIPL2,1995,NotBurned,KOUPBZ,Sedge
HIPL2,1995,NotBurned,vCBuoK,Forb
HIPL2,1995,NotBurned,KpvKxh,Forb
HIPL2,1995,NotBurned,vSGAde,Forb
HIPL2,1995,NotBurned,hYPSJi,Forb
HIPL2,1995,NotBurned,CNMnqz,Forb
HIPL2,1995,NotBurned,bFVSnr,Forb
HIPL2,2001,NotBurned,pcARmQ,Forb
HIPL2,2001,NotBurned,WfgvSM,Forb
HIPL2,2001,NotBurned,UoEbYp,Sedge
HIPL2,2001,NotBurned,KOUPBZ,Sedge
HIPL2,2001,NotBurned,sWfNhY,Forb
HIPL2,2001,NotBurned,EEhjAo,Forb
HIPL2,2001,NotBurned,ARiRlT,Forb
HIPL2,2001,NotBurned,IkwfTk,Sedge
HIPL2,2001,NotBurned,kAmhUA,Sedge
HIPL2,2001,NotBurned,FDijus,Forb
HIPL2,2001,NotBurned,FNXufi,Forb
HIPL2,2001,NotBurned,fyfbZM,Forb
HIPL2,2001,NotBurned,tDrleT,Forb
HIPL2,2001,NotBurned,uTkbKs,Forb
HIPL2,2001,NotBurned,GVokUF,Forb
HIPL2,2001,NotBurned,CretiZ,Forb
HIPL2,2001,NotBurned,KrqaHW,Forb
HIPL2,2001,NotBurned,VgwiTp,Forb
HIPL2,2001,NotBurned,NhJuqc,Forb
HIPL2,2001,NotBurned,ECUiiX,Forb
HIPL2,2001,NotBurned,eOvBox,Forb
HIPL2,2001,NotBurned,twflQS,Sedge
HIPL2,2001,NotBurned,tsSSqw,Sedge
HIPL2,2001,NotBurned,CCYKBr,Forb
HIPL2,2001,NotBurned,vmqBeY,Forb
HIPL2,2001,NotBurned,nFKXEO,Forb
HIPL2,2001,NotBurned,iyIAFo,Forb
HIPL2,2001,NotBurned,vSGAde,Forb
HIPL2,2001,NotBurned,CNMnqz,Forb
HIPL2,2001,NotBurned,vCBuoK,Forb
HIPL2,2001,NotBurned,KpvKxh,Forb
HIPL2,2001,NotBurned,hYPSJi,Forb
HIPL2,2001,NotBurned,bFVSnr,Forb
HIPL2,2006,NotBurned,UoEbYp,Sedge
HIPL2,2006,NotBurned,fyfbZM,Forb
HIPL2,2006,NotBurned,nFKXEO,Forb
HIPL2,2006,NotBurned,eOvBox,Forb
HIPL2,2006,NotBurned,AGEtZe,Forb
HIPL2,2006,NotBurned,CEyihn,Forb
HIPL2,2006,NotBurned,AzpWeP,Sedge
HIPL2,2006,NotBurned,RtxzBP,Forb
HIPL2,2006,NotBurned,kdhhve,Sedge
HIPL2,2006,NotBurned,CCYKBr,Forb
HIPL2,2006,NotBurned,DcNkAU,Forb
HIPL2,2006,NotBurned,LTavLC,Forb
HIPL2,2006,NotBurned,iyIAFo,Forb
HIPL2,2006,NotBurned,vSGAde,Forb
HIPL2,2006,NotBurned,twflQS,Sedge
HIPL2,2006,NotBurned,KpvKxh,Forb
HIPL2,2006,NotBurned,VgwiTp,Forb
HIPL2,2006,NotBurned,tsSSqw,Sedge
HIPL2,2006,NotBurned,rClBAU,Forb
HIPL2,2006,NotBurned,NhJuqc,Forb
HIPL2,2006,NotBurned,GVokUF,Forb
HIPL2,2006,NotBurned,ANiQpz,Forb
HIPL2,2006,NotBurned,WhTYky,Herbaceous Vine
HIPL2,2006,NotBurned,FNXufi,Forb
HIPL2,2006,NotBurned,IkwfTk,Sedge
HIPL2,2006,NotBurned,eMnKnj,Forb
HIPL2,2006,NotBurned,ARiRlT,Forb
HIPL2,2006,NotBurned,tDrleT,Forb
HIPL2,2006,NotBurned,KOUPBZ,Sedge
HIPL2,2006,NotBurned,hYPSJi,Forb
HIPL2,2006,NotBurned,CNMnqz,Forb
HIPL2,2006,NotBurned,vCBuoK,Forb
HIPL2,2006,NotBurned,bFVSnr,Forb
HIPL2,2011,NotBurned,CEyihn,Forb
HIPL2,2011,NotBurned,WfgvSM,Forb
HIPL2,2011,NotBurned,FNXufi,Forb
HIPL2,2011,NotBurned,iyIAFo,Forb
HIPL2,2011,NotBurned,tODwNn,Forb
HIPL2,2011,NotBurned,WhTYky,Herbaceous Vine
HIPL2,2011,NotBurned,AiRoBj,Sedge
HIPL2,2011,NotBurned,ZJXWtG,Forb
HIPL2,2011,NotBurned,RtxzBP,Forb
HIPL2,2011,NotBurned,dgKkMM,Forb
HIPL2,2011,NotBurned,fyfbZM,Forb
HIPL2,2011,NotBurned,eOvBox,Forb
HIPL2,2011,NotBurned,Ibnzna,Forb
HIPL2,2011,NotBurned,OdbMAZ,Herbaceous Vine
HIPL2,2011,NotBurned,ARiRlT,Forb
HIPL2,2011,NotBurned,KOUPBZ,Sedge
HIPL2,2011,NotBurned,FDijus,Forb
HIPL2,2011,NotBurned,nFKXEO,Forb
HIPL2,2011,NotBurned,ECUiiX,Forb
HIPL2,2011,NotBurned,KpvKxh,Forb
HIPL2,2011,NotBurned,GVokUF,Forb
HIPL2,2011,NotBurned,eMnKnj,Forb
HIPL2,2011,NotBurned,dhMewW,Grass
HIPL2,2011,NotBurned,twflQS,Sedge
HIPL2,2011,NotBurned,UoEbYp,Sedge
HIPL2,2011,NotBurned,vSGAde,Forb
HIPL2,2011,NotBurned,tsSSqw,Sedge
HIPL2,2011,NotBurned,NhJuqc,Forb
HIPL2,2011,NotBurned,ANiQpz,Forb
HIPL2,2011,NotBurned,hYPSJi,Forb
HIPL2,2011,NotBurned,CNMnqz,Forb
HIPL2,2011,NotBurned,vCBuoK,Forb
HIPL2,2011,NotBurned,tDrleT,Forb
HIPL2,2011,NotBurned,bFVSnr,Forb
HIPL2,2016,NotBurned,pcARmQ,Forb
HIPL2,2016,NotBurned,vmqBeY,Forb
HIPL2,2016,NotBurned,UoEbYp,Sedge
HIPL2,2016,NotBurned,iyIAFo,Forb
HIPL2,2016,NotBurned,nFKXEO,Forb
HIPL2,2016,NotBurned,sQtkvp,Forb
HIPL2,2016,NotBurned,uTkbKs,Forb
HIPL2,2016,NotBurned,CEyihn,Forb
HIPL2,2016,NotBurned,GVokUF,Forb
HIPL2,2016,NotBurned,WhTYky,Herbaceous Vine
HIPL2,2016,NotBurned,FNXufi,Forb
HIPL2,2016,NotBurned,OdbMAZ,Herbaceous Vine
HIPL2,2016,NotBurned,ECUiiX,Forb
HIPL2,2016,NotBurned,FDijus,Forb
HIPL2,2016,NotBurned,LTavLC,Forb
HIPL2,2016,NotBurned,KOUPBZ,Sedge
HIPL2,2016,NotBurned,VgwiTp,Forb
HIPL2,2016,NotBurned,twflQS,Sedge
HIPL2,2016,NotBurned,NhJuqc,Forb
HIPL2,2016,NotBurned,tsSSqw,Sedge
HIPL2,2016,NotBurned,fyfbZM,Forb
HIPL2,2016,NotBurned,eMnKnj,Forb
HIPL2,2016,NotBurned,CNMnqz,Forb
HIPL2,2016,NotBurned,CCYKBr,Forb
HIPL2,2016,NotBurned,KpvKxh,Forb
HIPL2,2016,NotBurned,vSGAde,Forb
HIPL2,2016,NotBurned,hYPSJi,Forb
HIPL2,2016,NotBurned,IkwfTk,Sedge
HIPL2,2016,NotBurned,bFVSnr,Forb
HIPL2,2016,NotBurned,vCBuoK,Forb
HIPL2,2016,NotBurned,tDrleT,Forb
HIPL3,1991,NotBurned,KpvKxh,Forb
HIPL3,1991,NotBurned,vCBuoK,Forb
HIPL3,1991,NotBurned,WfgvSM,Forb
HIPL3,1991,NotBurned,CretiZ,Forb
HIPL3,1991,NotBurned,vSGAde,Forb
HIPL3,1991,NotBurned,hYPSJi,Forb
HIPL3,1991,NotBurned,nmOnks,Forb
HIPL3,1991,NotBurned,bFVSnr,Forb
HIPL3,1991,NotBurned,sWfNhY,Forb
HIPL3,1995,NotBurned,pcARmQ,Forb
HIPL3,1995,NotBurned,CretiZ,Forb
HIPL3,1995,NotBurned,CCYKBr,Forb
HIPL3,1995,NotBurned,KOUPBZ,Sedge
HIPL3,1995,NotBurned,FDijus,Forb
HIPL3,1995,NotBurned,sWfNhY,Forb
HIPL3,1995,NotBurned,CNMnqz,Forb
HIPL3,1995,NotBurned,vCBuoK,Forb
HIPL3,1995,NotBurned,vSGAde,Forb
HIPL3,1995,NotBurned,hYPSJi,Forb
HIPL3,1995,NotBurned,bFVSnr,Forb
HIPL3,2001,NotBurned,WfgvSM,Forb
HIPL3,2001,NotBurned,vmqBeY,Forb
HIPL3,2001,NotBurned,dlHcfn,Forb
HIPL3,2001,NotBurned,CretiZ,Forb
HIPL3,2001,NotBurned,CNMnqz,Forb
HIPL3,2001,NotBurned,dvlehd,Forb
HIPL3,2001,NotBurned,vCBuoK,Forb
HIPL3,2001,NotBurned,vSGAde,Forb
HIPL3,2001,NotBurned,hYPSJi,Forb
HIPL3,2001,NotBurned,bFVSnr,Forb
HIPL3,2006,NotBurned,LTavLC,Forb
HIPL3,2006,NotBurned,hYPSJi,Forb
HIPL3,2006,NotBurned,vCBuoK,Forb
HIPL3,2006,NotBurned,vSGAde,Forb
HIPL3,2006,NotBurned,bFVSnr,Forb
HIPL3,2011,NotBurned,ZAWVzf,Forb
HIPL3,2011,NotBurned,CretiZ,Forb
HIPL3,2011,NotBurned,IkwfTk,Sedge
HIPL3,2011,NotBurned,RtxzBP,Forb
HIPL3,2011,NotBurned,YSZXnZ,Forb
HIPL3,2011,NotBurned,CEyihn,Forb
HIPL3,2011,NotBurned,AiRoBj,Sedge
HIPL3,2011,NotBurned,CNMnqz,Forb
HIPL3,2011,NotBurned,CCYKBr,Forb
HIPL3,2011,NotBurned,RLrywg,Forb
HIPL3,2011,NotBurned,tsSSqw,Sedge
HIPL3,2011,NotBurned,KpvKxh,Forb
HIPL3,2011,NotBurned,bFVSnr,Forb
HIPL3,2011,NotBurned,vSGAde,Forb
HIPL3,2011,NotBurned,hYPSJi,Forb
HIPL3,2011,NotBurned,vCBuoK,Forb
HIPL3,2016,NotBurned,LTavLC,Forb
HIPL3,2016,NotBurned,CCYKBr,Forb
HIPL3,2016,NotBurned,fyfbZM,Forb
HIPL3,2016,NotBurned,CEyihn,Forb
HIPL3,2016,NotBurned,OdbMAZ,Herbaceous Vine
HIPL3,2016,NotBurned,CNMnqz,Forb
HIPL3,2016,NotBurned,KpvKxh,Forb
HIPL3,2016,NotBurned,RtxzBP,Forb
HIPL3,2016,NotBurned,hYPSJi,Forb
HIPL3,2016,NotBurned,vSGAde,Forb
HIPL3,2016,NotBurned,vCBuoK,Forb
HIPL3,2016,NotBurned,bFVSnr,Forb
HIPL4,1991,NotBurned,hRceps,Forb
HIPL4,1991,NotBurned,CEyihn,Forb
HIPL4,1991,NotBurned,CNMnqz,Forb
HIPL4,1991,NotBurned,WfgvSM,Forb
HIPL4,1991,NotBurned,hYPSJi,Forb
HIPL4,1991,NotBurned,CretiZ,Forb
HIPL4,1991,NotBurned,NhJuqc,Forb
HIPL4,1991,NotBurned,vSGAde,Forb
HIPL4,1991,NotBurned,bFVSnr,Forb
HIPL4,1991,NotBurned,nmOnks,Forb
HIPL4,1991,NotBurned,vCBuoK,Forb
HIPL4,1995,NotBurned,NhJuqc,Forb
HIPL4,1995,NotBurned,CCYKBr,Forb
HIPL4,1995,NotBurned,bFVSnr,Forb
HIPL4,1995,NotBurned,CNMnqz,Forb
HIPL4,1995,NotBurned,vSGAde,Forb
HIPL4,1995,NotBurned,vCBuoK,Forb
HIPL4,2001,NotBurned,NhJuqc,Forb
HIPL4,2001,NotBurned,CNMnqz,Forb
HIPL4,2001,NotBurned,vSGAde,Forb
HIPL4,2001,NotBurned,CCYKBr,Forb
HIPL4,2001,NotBurned,bFVSnr,Forb
HIPL4,2001,NotBurned,vCBuoK,Forb
HIPL4,2006,NotBurned,CretiZ,Forb
HIPL4,2006,NotBurned,dvlehd,Forb
HIPL4,2006,NotBurned,hYPSJi,Forb
HIPL4,2006,NotBurned,NhJuqc,Forb
HIPL4,2006,NotBurned,CCYKBr,Forb
HIPL4,2006,NotBurned,bFVSnr,Forb
HIPL4,2006,NotBurned,CNMnqz,Forb
HIPL4,2006,NotBurned,vSGAde,Forb
HIPL4,2006,NotBurned,vCBuoK,Forb
HIPL4,2011,NotBurned,fOVplP,Forb
HIPL4,2011,NotBurned,CretiZ,Forb
HIPL4,2011,NotBurned,dvlehd,Forb
HIPL4,2011,NotBurned,bFVSnr,Forb
HIPL4,2011,NotBurned,NhJuqc,Forb
HIPL4,2011,NotBurned,CCYKBr,Forb
HIPL4,2011,NotBurned,RtxzBP,Forb
HIPL4,2011,NotBurned,CNMnqz,Forb
HIPL4,2011,NotBurned,vSGAde,Forb
HIPL4,2011,NotBurned,vCBuoK,Forb
HIPL4,2016,NotBurned,tRuSAL,Forb
HIPL4,2016,NotBurned,sQtkvp,Forb
HIPL4,2016,NotBurned,YMkRwb,Forb
HIPL4,2016,NotBurned,ANiQpz,Forb
HIPL4,2016,NotBurned,NhJuqc,Forb
HIPL4,2016,NotBurned,bFVSnr,Forb
HIPL4,2016,NotBurned,CNMnqz,Forb
HIPL4,2016,NotBurned,RtxzBP,Forb
HIPL4,2016,NotBurned,CCYKBr,Forb
HIPL4,2016,NotBurned,fOVplP,Forb
HIPL4,2016,NotBurned,vSGAde,Forb
HIPL4,2016,NotBurned,vCBuoK,Forb
LYPL1,1988,Burned,KOUPBZ,Sedge
LYPL1,1988,Burned,WhTYky,Herbaceous Vine
LYPL1,1988,Burned,YSmeJt,Forb
LYPL1,1988,Burned,iyIAFo,Forb
LYPL1,1988,Burned,VgwiTp,Forb
LYPL1,1988,Burned,oZFGuL,Forb
LYPL1,1988,Burned,WYzxjD,Forb
LYPL1,1988,Burned,pcARmQ,Forb
LYPL1,1988,Burned,vCBuoK,Forb
LYPL1,1988,Burned,JxglSt,Grass
LYPL1,1988,Burned,UarnNz,Forb
LYPL1,1988,Burned,NhJuqc,Forb
LYPL1,1988,Burned,CNMnqz,Forb
LYPL1,1988,Burned,vmqBeY,Forb
LYPL1,1988,Burned,FNXufi,Forb
LYPL1,1988,Burned,TdpIKK,Forb
LYPL1,1988,Burned,WfgvSM,Forb
LYPL1,1988,Burned,hYPSJi,Forb
LYPL1,1988,Burned,CretiZ,Forb
LYPL1,1988,Burned,hRceps,Forb
LYPL1,1988,Burned,nmOnks,Forb
LYPL1,1988,Burned,bFVSnr,Forb
LYPL1,1988,Burned,sWfNhY,Forb
LYPL1,1992,Burned,tDrleT,Forb
LYPL1,1992,Burned,uTkbKs,Forb
LYPL1,1992,Burned,iUhIkm,Herbaceous Vine
LYPL1,1992,Burned,UoEbYp,Sedge
LYPL1,1992,Burned,tRuSAL,Forb
LYPL1,1992,Burned,NhJuqc,Forb
LYPL1,1992,Burned,DWjuyk,Forb
LYPL1,1992,Burned,CretiZ,Forb
LYPL1,1992,Burned,vTRaQI,Forb
LYPL1,1992,Burned,AiRoBj,Sedge
LYPL1,1992,Burned,YMkRwb,Forb
LYPL1,1992,Burned,KrqaHW,Forb
LYPL1,1992,Burned,nFKXEO,Forb
LYPL1,1992,Burned,fOVplP,Forb
LYPL1,1992,Burned,iyIAFo,Forb
LYPL1,1992,Burned,EEhjAo,Forb
LYPL1,1992,Burned,vmqBeY,Forb
LYPL1,1992,Burned,eMnKnj,Forb
LYPL1,1992,Burned,YSZXnZ,Forb
LYPL1,1992,Burned,sWfNhY,Forb
LYPL1,1992,Burned,JxglSt,Grass
LYPL1,1992,Burned,CNMnqz,Forb
LYPL1,1992,Burned,RtxzBP,Forb
LYPL1,1992,Burned,ANiQpz,Forb
LYPL1,1992,Burned,VgwiTp,Forb
LYPL1,1992,Burned,tOdoOm,Forb
LYPL1,1992,Burned,dmOdVg,Forb
LYPL1,1992,Burned,KNdXUX,Forb
LYPL1,1992,Burned,hYPSJi,Forb
LYPL1,1992,Burned,vCBuoK,Forb
LYPL1,1992,Burned,CCYKBr,Forb
LYPL1,1992,Burned,bFVSnr,Forb
LYPL1,1992,Burned,FNXufi,Forb
LYPL1,1998,Burned,UoEbYp,Sedge
LYPL1,1998,Burned,CretiZ,Forb
LYPL1,1998,Burned,IkwfTk,Sedge
LYPL1,1998,Burned,PoneLm,Grass
LYPL1,1998,Burned,Mhompu,Forb
LYPL1,1998,Burned,tDrleT,Forb
LYPL1,1998,Burned,GVokUF,Forb
LYPL1,1998,Burned,DWjuyk,Forb
LYPL1,1998,Burned,KrqaHW,Forb
LYPL1,1998,Burned,WhTYky,Herbaceous Vine
LYPL1,1998,Burned,FDijus,Forb
LYPL1,1998,Burned,fyfbZM,Forb
LYPL1,1998,Burned,KpvKxh,Forb
LYPL1,1998,Burned,pcARmQ,Forb
LYPL1,1998,Burned,dVqJiJ,Grass
LYPL1,1998,Burned,fOVplP,Forb
LYPL1,1998,Burned,uTkbKs,Forb
LYPL1,1998,Burned,iKsRuD,Forb
LYPL1,1998,Burned,RWECfS,Forb
LYPL1,1998,Burned,YMkRwb,Forb
LYPL1,1998,Burned,eMnKnj,Forb
LYPL1,1998,Burned,tRuSAL,Forb
LYPL1,1998,Burned,WYzxjD,Forb
LYPL1,1998,Burned,nFKXEO,Forb
LYPL1,1998,Burned,JxglSt,Grass
LYPL1,1998,Burned,YSZXnZ,Forb
LYPL1,1998,Burned,KNdXUX,Forb
LYPL1,1998,Burned,hYPSJi,Forb
LYPL1,1998,Burned,NhJuqc,Forb
LYPL1,1998,Burned,bFVSnr,Forb
LYPL1,1998,Burned,dmOdVg,Forb
LYPL1,1998,Burned,VgwiTp,Forb
LYPL1,1998,Burned,ANiQpz,Forb
LYPL1,1998,Burned,tOdoOm,Forb
LYPL1,1998,Burned,FNXufi,Forb
LYPL1,1998,Burned,CCYKBr,Forb
LYPL1,1998,Burned,vmqBeY,Forb
LYPL1,1998,Burned,CNMnqz,Forb
LYPL1,1998,Burned,vCBuoK,Forb
LYPL1,2003,Burned,sWfNhY,Forb
LYPL1,2003,Burned,PoneLm,Grass
LYPL1,2003,Burned,fOVplP,Forb
LYPL1,2003,Burned,YSZXnZ,Forb
LYPL1,2003,Burned,GVokUF,Forb
LYPL1,2003,Burned,AiRoBj,Sedge
LYPL1,2003,Burned,vSGAde,Forb
LYPL1,2003,Burned,IkwfTk,Sedge
LYPL1,2003,Burned,zNdnky,Forb
LYPL1,2003,Burned,YMkRwb,Forb
LYPL1,2003,Burned,uTkbKs,Forb
LYPL1,2003,Burned,tylLzY,Herbaceous Vine
LYPL1,2003,Burned,dVqJiJ,Grass
LYPL1,2003,Burned,EEhjAo,Forb
LYPL1,2003,Burned,nFKXEO,Forb
LYPL1,2003,Burned,WfgvSM,Forb
LYPL1,2003,Burned,dmOdVg,Forb
LYPL1,2003,Burned,KNdXUX,Forb
LYPL1,2003,Burned,tDrleT,Forb
LYPL1,2003,Burned,KrqaHW,Forb
LYPL1,2003,Burned,pcARmQ,Forb
LYPL1,2003,Burned,MEFMkA,Cryptogam
LYPL1,2003,Burned,sQtkvp,Forb
LYPL1,2003,Burned,VgwiTp,Forb
LYPL1,2003,Burned,LmRjVr,Forb
LYPL1,2003,Burned,eMnKnj,Forb
LYPL1,2003,Burned,KpvKxh,Forb
LYPL1,2003,Burned,OdbMAZ,Herbaceous Vine
LYPL1,2003,Burned,FDijus,Forb
LYPL1,2003,Burned,JxglSt,Grass
LYPL1,2003,Burned,ANiQpz,Forb
LYPL1,2003,Burned,CCYKBr,Forb
LYPL1,2003,Burned,bFVSnr,Forb
LYPL1,2003,Burned,hYPSJi,Forb
LYPL1,2003,Burned,vCBuoK,Forb
LYPL1,2003,Burned,tOdoOm,Forb
LYPL1,2003,Burned,FNXufi,Forb
LYPL1,2003,Burned,CNMnqz,Forb
LYPL1,2003,Burned,vmqBeY,Forb
LYPL1,2008,Burned,dVqJiJ,Grass
LYPL1,2008,Burned,fOVplP,Forb
LYPL1,2008,Burned,KOUPBZ,Sedge
LYPL1,2008,Burned,dhMewW,Grass
LYPL1,2008,Burned,YSZXnZ,Forb
LYPL1,2008,Burned,WYzxjD,Forb
LYPL1,2008,Burned,bFVSnr,Forb
LYPL1,2008,Burned,uTkbKs,Forb
LYPL1,2008,Burned,DWjuyk,Forb
LYPL1,2008,Burned,tylLzY,Herbaceous Vine
LYPL1,2008,Burned,VgwiTp,Forb
LYPL1,2008,Burned,OdbMAZ,Herbaceous Vine
LYPL1,2008,Burned,dmOdVg,Forb
LYPL1,2008,Burned,NhJuqc,Forb
LYPL1,2008,Burned,JxglSt,Grass
LYPL1,2008,Burned,MEFMkA,Cryptogam
LYPL1,2008,Burned,eMnKnj,Forb
LYPL1,2008,Burned,RWECfS,Forb
LYPL1,2008,Burned,KpvKxh,Forb
LYPL1,2008,Burned,FDijus,Forb
LYPL1,2008,Burned,CCYKBr,Forb
LYPL1,2008,Burned,CNMnqz,Forb
LYPL1,2008,Burned,FNXufi,Forb
LYPL1,2008,Burned,hYPSJi,Forb
LYPL1,2008,Burned,GVokUF,Forb
LYPL1,2008,Burned,tDrleT,Forb
